D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\0.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\10.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1000.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1001.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1002.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1003.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1004.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1005.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1006.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1007.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1008.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1009.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1010.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1011.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1012.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1013.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1014.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1015.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1016.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1017.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1018.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1019.jpg,0
D:\stud\diplom\diplom\lattice_points_ml\latchess21\photos\no_points_train\1020.jpg,0
